Month,area,regional,networksite,site_id,Availability (Ave),site_class,target (%),Achievement
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP916,99.88,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP925,99.97,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP929,95.75,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP945,99.53,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP948,99.84,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP951,95.42,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP962,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP976,99.83,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP977,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP983,99.29,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP986,99.38,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP989,96.71,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP990,99.02,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP991,99.46,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP995,99.98,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PSP996,94.43,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB001,98.74,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB002,98.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB003,96.61,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB004,95.89,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB005,96.8,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB006,95.08,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB007,96.61,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB008,96.48,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB011,99.22,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB018,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB019,99.67,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB022,96.4,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB023,98.77,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB026,99.95,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB034,97.07,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB037,99.52,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB082,99.12,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB086,99.44,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB097,95.67,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB110,95.25,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB111,96.75,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB135,98.42,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB138,99.99,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB161,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB193,94.24,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB199,99.84,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB216,99.98,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB218,98.88,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB219,95.75,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB222,96.74,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB223,96.86,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB224,94.25,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB225,97.04,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB236,93.55,Bronze,96.6,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB237,97.48,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB240,95.79,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB241,97.88,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB242,98.45,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB243,98.55,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB245,99.67,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB246,94.95,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB248,98.98,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB252,99.79,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB279,99.91,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB280,98.0,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB290,98.84,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB346,99.34,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB349,97.64,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB350,96.79,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB351,96.64,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB371,97.75,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB394,98.52,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB396,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB423,98.09,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB424,99.93,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB445,98.68,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB537,99.5,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB538,98.12,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB592,92.09,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB601,99.99,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB602,92.4,Bronze,96.6,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB603,99.37,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB605,97.17,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB606,99.94,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB607,98.86,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB609,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB613,99.98,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB616,99.86,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB617,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB618,99.99,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB619,91.9,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB622,99.83,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB623,98.45,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB624,98.14,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB625,99.46,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB626,99.33,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB629,97.76,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB630,97.1,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB637,98.97,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB642,99.38,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB661,95.72,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB664,96.86,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB672,93.91,Bronze,96.6,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB688,96.96,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB689,94.3,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB690,99.78,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB691,99.96,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB697,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB722,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB787,92.77,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB792,99.67,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB793,75.02,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB815,96.79,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB823,96.17,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB827,96.66,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB927,98.86,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB928,99.88,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB935,99.99,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB956,97.21,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB957,98.74,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB958,99.84,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB959,96.95,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB960,97.85,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB961,95.8,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB962,97.8,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB963,98.05,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB964,99.39,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB966,99.76,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB967,97.87,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB968,99.79,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB969,94.83,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB970,97.1,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB971,98.18,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB972,99.99,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB973,92.43,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB974,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB975,98.49,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,PYB976,96.51,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG001,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG002,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG004,99.99,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG005,97.78,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG006,99.7,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG007,99.78,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG008,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG009,99.78,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG010,98.88,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG011,99.26,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG012,99.81,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG013,99.63,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG014,99.81,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG016,99.98,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG044,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG060,99.95,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG090,99.8,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG091,99.95,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG098,99.97,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG099,99.02,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG104,99.96,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG108,99.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG136,99.98,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG148,99.98,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG271,99.98,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG272,99.96,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG282,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG284,99.5,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG352,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG355,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG358,99.92,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG359,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG425,99.96,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG464,99.82,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG466,98.36,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG590,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG600,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG604,99.56,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG632,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG633,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG634,99.81,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG638,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG645,99.78,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG713,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG715,99.98,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SBG869,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK002,99.61,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK003,90.32,Bronze,96.6,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK004,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK006,93.93,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK007,99.59,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK008,99.8,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK009,89.27,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK010,99.79,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK011,99.31,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK012,94.89,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK013,99.76,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK014,99.98,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK015,88.23,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK016,97.67,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK017,98.28,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK018,99.98,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK019,99.98,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK021,95.19,Bronze,96.6,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK022,99.52,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK023,99.99,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK025,99.82,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK026,99.63,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK027,99.99,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK028,99.55,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK029,99.44,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,SPK030,92.14,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT001,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT002,99.78,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT003,99.56,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT004,98.67,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT005,99.96,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT006,100.0,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT007,96.37,Bronze,96.6,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT010,97.36,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT069,98.6,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT100,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT103,96.37,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT105,96.72,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT112,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT137,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT140,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT209,98.68,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT213,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT214,99.98,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT233,99.78,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT239,98.98,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT254,97.34,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT286,99.9,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT311,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT312,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT360,99.99,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT361,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT363,99.98,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT364,99.96,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT393,99.91,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT428,99.96,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT437,99.59,Gold,98.45,Achieved
